model,calibration,aggregation,threshold,segment_ece_before,segment_ece_after,segment_brier_before,segment_brier_after,val_accuracy,val_sensitivity,val_specificity,val_precision,val_f1,val_auroc,val_auprc,val_tp,val_fp,val_tn,val_fn,test_accuracy,test_sensitivity,test_specificity,test_precision,test_f1,test_auroc,test_auprc,test_tp,test_fp,test_tn,test_fn,temperature
qa_beatformer,isotonic,top5,0.774,0.16436698001630048,0.044506512136865586,0.07510956926466102,0.04130887983465422,0.9735283873214907,0.8657718120805369,0.9933993399339934,0.9602977667493796,0.9105882352941177,0.9792021987433642,0.9410591355731871,387,16,2408,60,0.9424636860969628,0.8052325581395349,0.9629308476045957,0.7641379310344828,0.7841472045293701,0.9313531589189298,0.7642490579971165,554,171,4442,134,
qa_beatformer,none,top5,0.782,0.16436698001630048,0.16436698001630048,0.07510956926466102,0.07510956926466102,0.9728317659352143,0.8859060402684564,0.9888613861386139,0.9361702127659575,0.9103448275862069,0.9795732089987522,0.9424919306677252,396,27,2397,51,0.9394453876627051,0.8386627906976745,0.9544764795144158,0.7331639135959339,0.7823728813559322,0.9322683240992342,0.7684683355112475,577,210,4403,111,
qa_beatformer,platt,top5,0.641,0.16436698001630048,0.044695252852275505,0.07510956926466102,0.041733148235280106,0.9728317659352143,0.8859060402684564,0.9888613861386139,0.9361702127659575,0.9103448275862069,0.9796867270619679,0.9426894733697676,396,27,2397,51,0.9390681003584229,0.8401162790697675,0.9538261435074789,0.7307206068268015,0.7816091954022989,0.9317090477366795,0.7675528898310978,578,213,4400,110,
qa_beatformer,beta_logistic,top5,0.62,0.16436698001630048,0.04464973454228297,0.07510956926466102,0.041453751984380824,0.9728317659352143,0.8859060402684564,0.9888613861386139,0.9361702127659575,0.9103448275862069,0.9795086052229384,0.9421352994768875,396,27,2397,51,0.9396340313148462,0.8430232558139535,0.9540429221764578,0.7323232323232324,0.7837837837837838,0.9312704490343267,0.7664073728249791,580,212,4401,108,
qa_beatformer,isotonic,top3,0.795,0.16436698001630048,0.044506512136865586,0.07510956926466102,0.04130887983465422,0.9714385231626611,0.8747203579418344,0.9892739273927392,0.9376498800959233,0.9050925925925926,0.9787490494015845,0.9388074857937801,391,26,2398,56,0.9401999622712696,0.815406976744186,0.9588120528939952,0.7470039946737683,0.7797081306462822,0.9282695768782863,0.7550501853782804,561,190,4423,127,
qa_beatformer,none,top3,0.846,0.16436698001630048,0.16436698001630048,0.07510956926466102,0.07510956926466102,0.9714385231626611,0.8702460850111857,0.9900990099009901,0.9418886198547215,0.9046511627906977,0.9794153912035499,0.9424054166799959,389,24,2400,58,0.9401999622712696,0.815406976744186,0.9588120528939952,0.7470039946737683,0.7797081306462822,0.9288008106513946,0.7608383738151849,561,190,4423,127,
qa_beatformer,platt,top3,0.786,0.16436698001630048,0.044695252852275505,0.07510956926466102,0.041733148235280106,0.9710902124695228,0.8680089485458613,0.9900990099009901,0.941747572815534,0.9033760186263097,0.979146824078381,0.9418291426844564,388,24,2400,59,0.9403886059234107,0.813953488372093,0.9592456102319532,0.7486631016042781,0.7799442896935933,0.928401282523102,0.7601161948703924,560,188,4425,128,
qa_beatformer,temperature,top3,0.967,0.16436698001630048,0.09441244732919052,0.07510956926466102,0.07014766234904518,0.9707419017763845,0.8747203579418344,0.9884488448844885,0.9331742243436754,0.9030023094688222,0.9793637081828989,0.9422256970071178,391,28,2396,56,0.9398226749669873,0.8168604651162791,0.9581617168870583,0.7443708609271523,0.7789327789327789,0.9284885611441881,0.7595644585414247,562,193,4420,126,0.4721616202323266
qa_beatformer,beta_logistic,top3,0.796,0.16436698001630048,0.04464973454228297,0.07510956926466102,0.041453751984380824,0.9707419017763845,0.8747203579418344,0.9884488448844885,0.9331742243436754,0.9030023094688222,0.9789613189506869,0.9412885974599117,391,28,2396,56,0.9400113186191285,0.8197674418604651,0.9579449382180794,0.7440633245382586,0.7800829875518672,0.9281794624897282,0.7595340159753987,564,194,4419,124,
qa_beatformer,none,max,0.913,0.16436698001630048,0.16436698001630048,0.07510956926466102,0.07510956926466102,0.9693486590038314,0.843400447427293,0.9925742574257426,0.9544303797468354,0.8954869358669834,0.9765857458229044,0.9312067950992403,377,18,2406,70,0.9386908130541407,0.748546511627907,0.9670496423151962,0.7721139430284858,0.7601476014760148,0.9245808735676224,0.753468664645218,515,152,4461,173,
qa_beatformer,platt,max,0.916,0.16436698001630048,0.044695252852275505,0.07510956926466102,0.041733148235280106,0.9693486590038314,0.843400447427293,0.9925742574257426,0.9544303797468354,0.8954869358669834,0.9765857458229044,0.9312067950992403,377,18,2406,70,0.9386908130541407,0.75,0.9668328636462172,0.7713004484304933,0.7605011053795137,0.9245808735676224,0.753468664645218,516,153,4460,172,
qa_beatformer,beta_logistic,max,0.967,0.16436698001630048,0.04464973454228297,0.07510956926466102,0.041453751984380824,0.9693486590038314,0.843400447427293,0.9925742574257426,0.9544303797468354,0.8954869358669834,0.9765857458229044,0.9312067950992403,377,18,2406,70,0.9388794567062818,0.75,0.9670496423151962,0.7724550898203593,0.7610619469026548,0.9245808735676224,0.753468664645218,516,152,4461,172,
qa_beatformer,temperature,max,0.991,0.16436698001630048,0.09441244732919052,0.07510956926466102,0.07014766234904518,0.9690003483106931,0.8523489932885906,0.9905115511551155,0.943069306930693,0.8954171562867215,0.9765857458229044,0.9312067950992403,381,23,2401,66,0.9379362384455763,0.7805232558139535,0.9614133969217429,0.7510489510489511,0.7655024946543122,0.9245808735676224,0.753468664645218,537,178,4435,151,0.4721616202323266
qa_beatformer,isotonic,max,0.9570000000000001,0.16436698001630048,0.044506512136865586,0.07510956926466102,0.04130887983465422,0.9686520376175548,0.8478747203579419,0.990924092409241,0.9451371571072319,0.8938679245283019,0.9760149253180352,0.9227949236440722,379,22,2402,68,0.9386908130541407,0.7747093023255814,0.9631476262735746,0.7581792318634424,0.7663551401869159,0.924510136923457,0.7426978593509079,533,170,4443,155,
waveform,isotonic,trimmed_mean,0.443,0.05220845004166276,0.0413440112675202,0.041421505011012216,0.039489119229910524,0.9811912225705329,0.9038031319910514,0.9954620462046204,0.9734939759036144,0.9373549883990719,0.9791071389018096,0.9575911134329611,404,11,2413,43,0.9473684210526315,0.8473837209302325,0.9622805115976588,0.7701453104359313,0.8069204152249135,0.936571128610247,0.8177089487118748,583,174,4439,105,
waveform,none,mean,0.5650000000000001,0.05220845004166276,0.05220845004166276,0.041421505011012216,0.041421505011012216,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.9816054592036385,0.9611505271506308,403,10,2414,44,0.9496321448783248,0.8473837209302325,0.9648818556254065,0.7825503355704698,0.8136775994417307,0.9326391794675312,0.8216426206085485,583,162,4451,105,
waveform,none,trimmed_mean,0.587,0.05220845004166276,0.05220845004166276,0.041421505011012216,0.041421505011012216,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.979585206842832,0.9601641921408627,403,10,2414,44,0.9501980758347481,0.8473837209302325,0.9655321916323434,0.7857142857142857,0.8153846153846154,0.9351359151840853,0.813569868844566,583,159,4454,105,
waveform,none,sqi_weighted_mean,0.5660000000000001,0.05220845004166276,0.05220845004166276,0.041421505011012216,0.041421505011012216,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.981562082382735,0.9611680956528116,403,10,2414,44,0.9496321448783248,0.8473837209302325,0.9648818556254065,0.7825503355704698,0.8136775994417307,0.9326703729097243,0.8216939665048351,583,162,4451,105,
waveform,temperature,mean,0.5720000000000001,0.05220845004166276,0.04460614739794423,0.041421505011012216,0.04187149055213084,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.9816506818467082,0.961012611214616,403,10,2414,44,0.9498207885304659,0.8473837209302325,0.9650986342943855,0.7836021505376344,0.8142458100558659,0.9325585176372134,0.8228568955521177,583,161,4452,105,0.8815505782648279
waveform,temperature,trimmed_mean,0.596,0.05220845004166276,0.04460614739794423,0.041421505011012216,0.04187149055213084,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.9795898213982472,0.9601758311013115,403,10,2414,44,0.9501980758347481,0.8473837209302325,0.9655321916323434,0.7857142857142857,0.8153846153846154,0.9351582862385875,0.8144290500478446,583,159,4454,105,0.8815505782648279
waveform,temperature,sqi_weighted_mean,0.5720000000000001,0.05220845004166276,0.04460614739794423,0.041421505011012216,0.04187149055213084,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.9816119195812198,0.9609768718586287,403,10,2414,44,0.9498207885304659,0.8473837209302325,0.9650986342943855,0.7836021505376344,0.8142458100558659,0.9325909714205053,0.822894487708137,583,161,4452,105,0.8815505782648279
waveform,platt,mean,0.552,0.05220845004166276,0.041209208933143476,0.041421505011012216,0.040200068489126856,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.981664525512954,0.9611385912703894,403,10,2414,44,0.950009432182607,0.8459302325581395,0.9655321916323434,0.7854251012145749,0.814555633310007,0.9325024324583207,0.8219364918488667,582,159,4454,106,
waveform,platt,sqi_weighted_mean,0.552,0.05220845004166276,0.041209208933143476,0.041421505011012216,0.040200068489126856,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.9816211486920503,0.9611269970107329,403,10,2414,44,0.950009432182607,0.8459302325581395,0.9655321916323434,0.7854251012145749,0.814555633310007,0.9325298448772177,0.8220001573334726,582,159,4454,106,
waveform,beta_logistic,mean,0.558,0.05220845004166276,0.04173844585990993,0.041421505011012216,0.04070773423045453,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.981682983734615,0.9611891470663185,403,10,2414,44,0.9498207885304659,0.8473837209302325,0.9650986342943855,0.7836021505376344,0.8142458100558659,0.9324268119923976,0.8213772437466523,583,161,4452,105,
waveform,beta_logistic,trimmed_mean,0.579,0.05220845004166276,0.04173844585990993,0.041421505011012216,0.04070773423045453,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.9795953588647455,0.960183642049225,403,10,2414,44,0.9501980758347481,0.8473837209302325,0.9655321916323434,0.7857142857142857,0.8153846153846154,0.9350722679586003,0.8132777727384284,583,159,4454,105,
waveform,beta_logistic,sqi_weighted_mean,0.559,0.05220845004166276,0.04173844585990993,0.041421505011012216,0.04070773423045453,0.9811912225705329,0.901565995525727,0.9958745874587459,0.9757869249394673,0.9372093023255814,0.981648836024542,0.9611843448851923,403,10,2414,44,0.9498207885304659,0.8473837209302325,0.9650986342943855,0.7836021505376344,0.8142458100558659,0.9324573752640415,0.8213738899708903,583,161,4452,105,
waveform,platt,trimmed_mean,0.40700000000000003,0.05220845004166276,0.041209208933143476,0.041421505011012216,0.040200068489126856,0.9808429118773946,0.9082774049217002,0.9942244224422442,0.9666666666666667,0.936562860438293,0.9795907443093301,0.9601765946675909,406,14,2410,41,0.9437841916619506,0.8531976744186046,0.9572946022111424,0.7487244897959183,0.7975543478260869,0.9351154346412313,0.813866631487251,587,197,4416,101,
waveform,isotonic,mean,0.427,0.05220845004166276,0.0413440112675202,0.041421505011012216,0.039489119229910524,0.9808429118773946,0.9060402684563759,0.9946369636963697,0.9688995215311005,0.9364161849710982,0.9809718807451215,0.9606960395064171,405,13,2411,42,0.9458592718355028,0.8473837209302325,0.960546282245827,0.7620915032679738,0.8024776324845148,0.9345988523333956,0.826721351422945,583,182,4431,105,
waveform,isotonic,sqi_weighted_mean,0.425,0.05220845004166276,0.0413440112675202,0.041421505011012216,0.039489119229910524,0.9808429118773946,0.9060402684563759,0.9946369636963697,0.9688995215311005,0.9364161849710982,0.9809261966465103,0.9606876213982214,405,13,2411,42,0.9449160535747972,0.8488372093023255,0.9592456102319532,0.7564766839378239,0.8,0.9347192149083228,0.8322190438003508,584,188,4425,104,
waveform,temperature,top10,0.649,0.05220845004166276,0.04460614739794423,0.041421505011012216,0.04187149055213084,0.9801462904911181,0.9060402684563759,0.9938118811881188,0.9642857142857143,0.9342560553633218,0.9812113761711743,0.9595918274232788,405,15,2409,42,0.9466138464440672,0.8444767441860465,0.9618469542597008,0.7675033025099075,0.8041522491349481,0.9244000146199567,0.7485737896134199,581,176,4437,107,0.8815505782648279
waveform,beta_logistic,top10,0.634,0.05220845004166276,0.04173844585990993,0.041421505011012216,0.04070773423045453,0.9801462904911181,0.9060402684563759,0.9938118811881188,0.9642857142857143,0.9342560553633218,0.9812289114817523,0.9596424522500826,405,15,2409,42,0.9468024900962083,0.8444767441860465,0.9620637329286799,0.7685185185185185,0.8047091412742382,0.9243559026815017,0.7483053910069034,581,175,4438,107,
waveform,none,top10,0.583,0.05220845004166276,0.05220845004166276,0.041421505011012216,0.041421505011012216,0.9797979797979798,0.912751677852349,0.9921617161716172,0.955503512880562,0.9336384439359268,0.9811772284611011,0.9595591235615769,408,19,2405,39,0.9432182607055273,0.8502906976744186,0.9570778235421634,0.7471264367816092,0.7953772943575799,0.9244854027293947,0.7484557404344764,585,198,4415,103,
waveform,platt,top10,0.5650000000000001,0.05220845004166276,0.041209208933143476,0.041421505011012216,0.040200068489126856,0.9797979797979798,0.912751677852349,0.9921617161716172,0.955503512880562,0.9336384439359268,0.9812021470603436,0.959595372667117,408,19,2405,39,0.9435955480098095,0.8488372093023255,0.9577281595491004,0.7496790757381258,0.7961826857532379,0.9244088370076476,0.7484953849207817,584,195,4418,104,
waveform,isotonic,top10,0.502,0.05220845004166276,0.0413440112675202,0.041421505011012216,0.039489119229910524,0.9794496691048415,0.9105145413870246,0.9921617161716172,0.9553990610328639,0.9324169530355098,0.9805681071462851,0.95656239852916,407,19,2405,40,0.9432182607055273,0.8473837209302325,0.9575113808801214,0.748395378690629,0.7948193592365371,0.9261055712117927,0.7686949849453946,583,196,4417,105,
waveform,isotonic,top5_quality_filter,0.503,0.05220845004166276,0.0413440112675202,0.041421505011012216,0.039489119229910524,0.9791013584117032,0.9038031319910514,0.9929867986798679,0.9596199524940617,0.9308755760368663,0.9763568638743069,0.9498243116157324,404,17,2407,43,0.9430296170533862,0.8401162790697675,0.9583784955560373,0.7506493506493507,0.7928669410150891,0.9283284978246513,0.7608276509004516,578,192,4421,110,
waveform,platt,top5_quality_filter,0.578,0.05220845004166276,0.041209208933143476,0.041421505011012216,0.040200068489126856,0.9791013584117032,0.9038031319910514,0.9929867986798679,0.9596199524940617,0.9308755760368663,0.9772520876248699,0.954843474315805,404,17,2407,43,0.944538766270515,0.8401162790697675,0.960112724907869,0.7585301837270341,0.7972413793103448,0.9274824938621388,0.7543769716612657,578,184,4429,110,
waveform,none,top5_quality_filter,0.595,0.05220845004166276,0.05220845004166276,0.041421505011012216,0.041421505011012216,0.978753047718565,0.9060402684563759,0.9921617161716172,0.9551886792452831,0.9299655568312285,0.9772382439586241,0.9547937618963532,405,19,2405,42,0.9437841916619506,0.8415697674418605,0.9590288315629742,0.75390625,0.7953296703296703,0.927490055908731,0.7542642521921815,579,189,4424,109,
waveform,temperature,top5_quality_filter,0.607,0.05220845004166276,0.04460614739794423,0.041421505011012216,0.04187149055213084,0.978753047718565,0.9060402684563759,0.9921617161716172,0.9551886792452831,0.9299655568312285,0.9772400897807901,0.9547779944584606,405,19,2405,42,0.9437841916619506,0.8415697674418605,0.9590288315629742,0.75390625,0.7953296703296703,0.927484384373787,0.7544362720552623,579,189,4424,109,0.8815505782648279
waveform,beta_logistic,top5_quality_filter,0.587,0.05220845004166276,0.04173844585990993,0.041421505011012216,0.04070773423045453,0.978753047718565,0.9060402684563759,0.9921617161716172,0.9551886792452831,0.9299655568312285,0.9772456272472885,0.9548166228143633,405,19,2405,42,0.9437841916619506,0.8415697674418605,0.9590288315629742,0.75390625,0.7953296703296703,0.9274494099082976,0.7541993711022992,579,189,4424,109,
waveform,isotonic,top5,0.553,0.05220845004166276,0.0413440112675202,0.041421505011012216,0.039489119229910524,0.9777081156391502,0.9172259507829977,0.9888613861386139,0.9382151029748284,0.9276018099547512,0.9803562990527239,0.9494552186501937,410,27,2397,37,0.9386908130541407,0.8517441860465116,0.9516583568176892,0.7243510506798516,0.7828991315965264,0.920865072923336,0.7416408649829603,586,223,4390,102,
waveform,platt,top5,0.6214997417373715,0.05220845004166276,0.041209208933143476,0.041421505011012216,0.040200068489126856,0.9773598049460118,0.9217002237136466,0.9876237623762376,0.9321266968325792,0.9268841394825647,0.980853286670949,0.955882827796401,412,30,2394,35,0.939256744010564,0.8502906976744186,0.952525471493605,0.7276119402985075,0.7841823056300268,0.9193514032637793,0.7233316557115794,585,219,4394,103,
waveform,none,top5,0.645,0.05220845004166276,0.05220845004166276,0.041421505011012216,0.041421505011012216,0.9770114942528736,0.9217002237136466,0.9872112211221122,0.9300225733634312,0.9258426966292135,0.9808449804712014,0.9558774386813099,412,31,2393,35,0.9394453876627051,0.8502906976744186,0.952742250162584,0.7285180572851806,0.7847082494969819,0.9194182013420111,0.7233949101810757,585,218,4395,103,
waveform,temperature,top5,0.664,0.05220845004166276,0.04460614739794423,0.041421505011012216,0.04187149055213084,0.9770114942528736,0.9194630872483222,0.9876237623762376,0.9319727891156463,0.9256756756756757,0.980853286670949,0.9558725064966084,411,30,2394,36,0.9398226749669873,0.8502906976744186,0.953175807500542,0.7303370786516854,0.7857622565480188,0.9193510881785046,0.723380372563495,585,216,4397,103,0.8815505782648279
waveform,beta_logistic,top5,0.646,0.05220845004166276,0.04173844585990993,0.041421505011012216,0.04070773423045453,0.9770114942528736,0.9194630872483222,0.9876237623762376,0.9319727891156463,0.9256756756756757,0.980855132493115,0.9558514195439883,411,30,2394,36,0.9396340313148462,0.8502906976744186,0.952959028831563,0.729426433915212,0.785234899328859,0.9193469920699339,0.7233123047951331,585,217,4396,103,
waveform,isotonic,top3,0.722,0.05220845004166276,0.0413440112675202,0.041421505011012216,0.039489119229910524,0.9759665621734587,0.9038031319910514,0.9892739273927392,0.9395348837209302,0.9213226909920182,0.9799599087425521,0.9423118465898751,404,26,2398,43,0.9398226749669873,0.8401162790697675,0.9546932581833948,0.7344345616264295,0.783728813559322,0.9175478551515183,0.7321999092371675,578,209,4404,110,
waveform,none,top3,0.806,0.05220845004166276,0.05220845004166276,0.041421505011012216,0.041421505011012216,0.9759665621734587,0.901565995525727,0.9896864686468647,0.9415887850467289,0.9211428571428572,0.9805487260135409,0.9520950257934466,403,25,2399,44,0.9407658932276929,0.8386627906976745,0.9559939301972686,0.7397435897435898,0.7861035422343324,0.9163533668752111,0.7153706044256684,577,203,4410,111,
waveform,temperature,top3,0.8300000000000001,0.05220845004166276,0.04460614739794423,0.041421505011012216,0.04187149055213084,0.9759665621734587,0.901565995525727,0.9896864686468647,0.9415887850467289,0.9211428571428572,0.980567184235202,0.9521768999152668,403,25,2399,44,0.9411431805319751,0.8401162790697675,0.9562107088662476,0.7410256410256411,0.7874659400544959,0.9163193376655457,0.7153228923345993,578,202,4411,110,0.8815505782648279
waveform,platt,top3,0.791,0.05220845004166276,0.041209208933143476,0.041421505011012216,0.040200068489126856,0.9759665621734587,0.901565995525727,0.9896864686468647,0.9415887850467289,0.9211428571428572,0.9805542634800393,0.9521141500032718,403,25,2399,44,0.940954536879834,0.8401162790697675,0.9559939301972686,0.7400768245838668,0.786929884275017,0.9163212281771939,0.7153313885482072,578,203,4410,110,
waveform,beta_logistic,top3,0.803,0.05220845004166276,0.04173844585990993,0.041421505011012216,0.04070773423045453,0.9759665621734587,0.901565995525727,0.9896864686468647,0.9415887850467289,0.9211428571428572,0.9805570322132884,0.952108823446374,403,25,2399,44,0.940954536879834,0.8401162790697675,0.9559939301972686,0.7400768245838668,0.786929884275017,0.9163155566422496,0.7153074172540738,578,203,4410,110,
waveform,none,max,0.931,0.05220845004166276,0.05220845004166276,0.041421505011012216,0.041421505011012216,0.9703935910832463,0.883668903803132,0.9863861386138614,0.9228971962616822,0.9028571428571428,0.9785880014175915,0.9340796285464502,395,33,2391,52,0.9351065836634598,0.8008720930232558,0.9551268155213527,0.7269129287598944,0.7621023513139695,0.9108261409867967,0.6885176506590109,551,207,4406,137,
waveform,temperature,max,0.9510000000000001,0.05220845004166276,0.04460614739794423,0.041421505011012216,0.04187149055213084,0.9703935910832463,0.883668903803132,0.9863861386138614,0.9228971962616822,0.9028571428571428,0.9785880014175915,0.9340796285464502,395,33,2391,52,0.9351065836634598,0.7979651162790697,0.9555603728593106,0.7281167108753316,0.7614424410540915,0.9108261409867967,0.6885176506590109,549,205,4408,139,0.8815505782648279
waveform,platt,max,0.932,0.05220845004166276,0.041209208933143476,0.041421505011012216,0.040200068489126856,0.9703935910832463,0.883668903803132,0.9863861386138614,0.9228971962616822,0.9028571428571428,0.9785880014175915,0.9340796285464502,395,33,2391,52,0.9351065836634598,0.7994186046511628,0.9553435941903317,0.7275132275132276,0.7617728531855956,0.9108261409867967,0.6885176506590109,550,206,4407,138,
waveform,beta_logistic,max,0.929,0.05220845004166276,0.04173844585990993,0.041421505011012216,0.04070773423045453,0.9703935910832463,0.883668903803132,0.9863861386138614,0.9228971962616822,0.9028571428571428,0.9785880014175915,0.9340796285464502,395,33,2391,52,0.9351065836634598,0.7979651162790697,0.9555603728593106,0.7281167108753316,0.7614424410540915,0.9108261409867967,0.6885176506590109,549,205,4408,139,
waveform,isotonic,max,0.924,0.05220845004166276,0.0413440112675202,0.041421505011012216,0.039489119229910524,0.970045280390108,0.883668903803132,0.985973597359736,0.9207459207459208,0.9018264840182648,0.9766808056644591,0.9046310978814726,395,34,2390,52,0.9351065836634598,0.8008720930232558,0.9551268155213527,0.7269129287598944,0.7621023513139695,0.9096381119586205,0.6808373173686888,551,207,4406,137,
